0.000000,0.441437,0.762099,0.974664,18.602114,110.504309,40.000000,12.134584,76.971839,24.000000,28.216512,-4.216512,4320.000000
0.000000,0.583629,0.995823,0.959460,35.027496,137.082069,40.000000,25.588671,106.520893,24.000000,27.776368,-3.776368,4320.000000
0.000000,0.362191,1.010753,0.737313,9.082535,50.398431,40.000000,5.968021,13.512945,24.000000,21.345199,2.654801,4320.000000
0.000000,0.117051,1.152985,1.473436,2.628241,-82.979015,0.000000,1.541663,-81.892438,0.000000,42.655976,-42.655976,0.000000
0.000000,0.324173,1.326714,0.856830,5.354129,-2.974279,0.000000,3.737172,-1.357323,0.000000,24.805220,-24.805220,0.000000
0.000000,0.149785,0.805085,0.699761,0.898649,-22.944183,0.000000,0.898649,-22.944183,0.000000,20.258082,-20.258082,0.000000
0.000000,0.110508,1.040530,1.050904,1.958394,-72.032842,0.000000,1.182152,-71.256600,0.000000,30.423666,-30.423666,0.000000
0.000000,0.083593,0.966124,1.055625,2.119938,-76.699774,0.000000,1.537450,-76.117287,0.000000,30.560349,-30.560349,0.000000
0.000000,0.306002,1.359383,0.845870,4.526955,-15.178548,0.000000,2.962007,-13.613600,0.000000,24.487937,-24.487937,0.000000
0.000000,0.261514,0.750540,1.234831,4.415667,36.032227,36.032227,2.781633,1.634034,21.619336,35.748362,-14.129026,3891.480533
0.000000,0.845328,0.916555,1.130863,200.434085,87.679067,40.000000,66.430890,206.210728,24.000000,32.738492,-8.738492,4320.000000
0.000000,0.290601,0.883297,1.404952,5.266503,33.742005,33.742005,3.520135,1.746369,20.245203,40.673362,-20.428159,3644.136503
0.000000,0.521294,0.727435,0.951589,29.118591,144.133261,40.000000,20.445024,112.806828,24.000000,27.548496,-3.548496,4320.000000
0.000000,0.133656,1.114705,1.413575,1.981100,-69.408239,0.000000,0.970611,-68.397750,0.000000,40.922997,-40.922997,0.000000
0.000000,0.409020,0.961376,1.192542,13.331063,75.537470,40.000000,8.617842,40.250692,24.000000,34.524082,-10.524082,4320.000000
0.000000,0.076125,0.958430,1.005762,2.289538,-79.679914,0.000000,1.686044,-79.076420,0.000000,29.116806,-29.116806,0.000000
0.000000,0.036894,0.863890,0.748071,2.951734,-88.585266,0.000000,2.470379,-88.103910,0.000000,21.656668,-21.656668,0.000000
0.000000,0.548727,0.997216,0.991310,29.492145,124.981302,40.000000,21.101703,93.371743,24.000000,28.698437,-4.698437,4320.000000
0.000000,0.351035,1.187843,0.945144,7.308362,25.249521,25.249521,5.627653,1.680709,15.149712,27.361931,-12.212219,2726.948239
0.000000,0.103678,1.351114,1.515173,5.325243,-116.243726,0.000000,2.947307,-113.865789,0.000000,43.864270,-43.864270,0.000000
0.000000,0.345824,1.062783,0.967827,7.620614,37.398998,37.398998,5.304175,2.316439,22.439399,28.018605,-5.579206,4039.091787
0.000000,0.526831,1.063249,0.808135,25.558648,109.998633,40.000000,18.070316,77.486966,24.000000,23.395511,0.604489,4320.000000
0.000000,0.270531,1.175232,1.180214,3.433750,-9.648622,0.000000,2.904760,-9.119632,0.000000,34.167200,-34.167200,0.000000
0.000000,0.559512,1.003203,1.012957,31.046571,128.103422,40.000000,22.365838,96.784155,24.000000,29.325108,-5.325108,4320.000000
0.000000,0.421174,1.086901,1.047064,13.379874,66.446007,40.000000,8.960011,30.865870,24.000000,30.312502,-6.312502,4320.000000
0.000000,0.301712,1.071619,1.067813,5.018493,16.858440,16.858440,4.038694,0.979798,10.115064,30.913197,-20.798133,1820.711559
0.000000,0.175516,1.233812,0.802673,2.150497,-62.979092,0.000000,0.756382,-61.584977,0.000000,23.237379,-23.237379,0.000000
0.000000,0.076983,0.961904,1.468216,2.289832,-79.669483,0.000000,1.676499,-79.056150,0.000000,42.504859,-42.504859,0.000000
0.000000,0.273180,0.968082,0.685199,4.038226,16.034465,16.034465,3.197273,0.840953,9.620679,19.836509,-10.215830,1731.722189
0.000000,0.162189,1.061636,1.103366,1.478628,-48.230285,0.000000,0.643721,-47.395378,0.000000,31.942444,-31.942444,0.000000
0.000000,0.308572,0.955440,1.003135,5.903914,33.405732,33.405732,4.050661,1.853254,20.043439,29.040748,-8.997308,3607.819109
0.000000,0.314205,1.129788,1.091912,5.440270,15.679823,15.679823,4.484306,0.955964,9.407894,31.610861,-22.202967,1693.420934
0.000000,0.145867,1.222949,1.024992,2.473142,-76.831788,0.000000,1.059006,-75.417653,0.000000,29.673533,-29.673533,0.000000
0.000000,0.364115,1.059268,0.910670,8.905524,45.692466,40.000000,6.012121,8.585869,24.000000,26.363888,-2.363888,4320.000000
0.000000,0.153388,1.046921,1.285330,1.446155,-50.829712,0.000000,0.633584,-50.017142,0.000000,37.210295,-37.210295,0.000000
0.000000,0.254044,0.767842,1.125672,3.969360,30.654646,30.654646,2.579315,1.390045,18.392788,32.588205,-14.195418,3310.701789
0.000000,0.501605,1.150486,1.287272,21.339799,91.079932,40.000000,14.957335,57.462396,24.000000,37.266528,-13.266528,4320.000000
0.000000,0.389384,1.128551,1.000013,10.359609,48.536853,40.000000,7.101308,11.795154,24.000000,28.950362,-4.950362,4320.000000
0.000000,0.108307,1.173785,1.262858,3.083521,-90.316809,0.000000,1.873620,-89.106908,0.000000,36.559730,-36.559730,0.000000
0.000000,0.449907,0.775956,0.993879,19.387563,112.288404,40.000000,12.760115,78.915852,24.000000,28.772793,-4.772793,4320.000000
0.000000,0.033397,0.990154,0.535766,4.553108,-107.151211,0.000000,3.558183,-106.156286,0.000000,15.510434,-15.510434,0.000000
0.000000,0.369553,0.868161,1.108806,10.711078,69.636543,40.000000,6.623903,33.723718,24.000000,32.099946,-8.099946,4320.000000
0.000000,0.448219,1.013988,1.230405,16.685226,85.462851,40.000000,11.149158,50.998919,24.000000,35.620231,-11.620231,4320.000000
0.000000,0.075894,1.140081,0.586820,4.085636,-103.480480,0.000000,2.736383,-102.131227,0.000000,16.988433,-16.988433,0.000000
0.000000,0.267563,1.114776,0.775110,3.420161,-3.835603,0.000000,2.048495,-2.463937,0.000000,22.439423,-22.439423,0.000000
0.000000,0.042786,1.055590,0.791821,4.847808,-110.631976,0.000000,3.569028,-109.353197,0.000000,22.923208,-22.923208,0.000000
0.000000,0.133024,0.832665,0.938249,0.844497,-34.601973,0.000000,0.347294,-34.104770,0.000000,27.162303,-27.162303,0.000000
0.000000,0.078404,1.158247,0.534342,4.176040,-104.503753,0.000000,2.744986,-103.072699,0.000000,15.469211,-15.469211,0.000000
0.000000,0.153476,1.103935,0.933761,1.682291,-57.891809,0.000000,0.750943,-56.960461,0.000000,27.032380,-27.032380,0.000000
0.000000,0.081983,1.011841,1.247472,2.538323,-83.432541,0.000000,1.731576,-82.625794,0.000000,36.114316,-36.114316,0.000000
0.000000,0.346508,0.915970,1.026283,8.590287,54.462527,40.000000,5.410054,17.642760,24.000000,29.710886,-5.710886,4320.000000
0.000000,0.439865,0.982640,1.449500,16.124991,85.619522,40.000000,10.669727,51.074786,24.000000,41.963021,-17.963021,4320.000000
0.000000,0.107530,0.853081,0.931164,1.011720,-49.989096,0.000000,0.640466,-49.617842,0.000000,26.957211,-26.957211,0.000000
0.000000,0.471501,0.986901,1.088053,19.507260,97.557295,40.000000,13.213355,63.851200,24.000000,31.499125,-7.499125,4320.000000
0.000000,0.334499,1.144001,1.837746,6.505777,23.058858,23.058858,5.039502,1.466276,13.835315,53.202743,-39.367428,2490.356680
0.000000,0.177137,1.261023,1.266322,2.280162,-65.576626,0.000000,0.778936,-64.075399,0.000000,36.660028,-36.660028,0.000000
0.000000,0.293701,0.956711,0.866691,5.081798,26.631648,26.631648,3.636742,1.445056,15.978989,25.090711,-9.111722,2876.218027
0.000000,0.532024,1.084456,0.970865,26.018837,109.582195,40.000000,18.474056,77.126976,24.000000,28.106555,-4.106555,4320.000000
0.000000,0.329349,0.858183,0.893869,7.786444,53.641402,40.000000,4.789993,16.637853,24.000000,25.877515,-1.877515,4320.000000
0.000000,0.160401,1.066084,1.342728,1.496573,-49.678998,0.000000,0.655074,-48.837499,0.000000,38.871973,-38.871973,0.000000
0.000000,0.269920,1.113779,0.929192,3.508521,-2.623818,0.000000,2.125745,-1.241042,0.000000,26.900116,-26.900116,0.000000
0.000000,0.218060,0.974877,1.011573,2.081004,-10.414773,0.000000,1.186617,-9.520386,0.000000,29.285026,-29.285026,0.000000
